id,text,label
82,"Dukungan merata, Ganjar Pranowo Mahfud MD, pemimpin yang siap memimpin Indonesia, Presiden 2024.#GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #Kampanye #Pilpres2024 https://t.co/xgsqZU41Qb",Politik
83,RT Desak Anies Ambon di pinggir pantai Baby Indah Beach terasa spesial! Banyak aspirasi yang muncul tentang bagaimana menghidupkan wilayah timur Indonesia dengan berbagai potensinya. https://t.co/2xFYZY0LG0 [RE aniesbaswedan],Sosial Budaya
84,RT Prabowo Singgung Fenomena Politisi Umbar Seribu Janji: Kami Mengkaji - CNN Indonesia https://t.co/h8R9qMwWk8 #MenangSeputaran [RE doddy_h4312],Politik
85,"RT Jadi Anies Baswedan itu proxy US didukung Yaman, FPI, Abu Bakar Baasyir, Freemason, mau bangun khilafah yang disupport kader NU dan Muhamadiyah. Enggak lupa dukungan komunitas pecinta perkutut yang berkolaborasi dengan SJW, Feminism, mas-mas Rohis celana cingkrang + kpoper. [RE JackVardan]",Ideologi
86,"RT UU No 16 Tahun 2012 ttg Industri Pertahanan yg awalnya : 1) lead integrator produksi Alutsista adlh BUMN 2) pengadaan Alpahankam hrs beli produk dlm negeri-kalau impor hrs ada local content/offset. Sgb Tim penyusun, kecewa krn diubah oleh Pak Prabowo kembali menjadi ""liberal"" [RE msaid_didu]",Pertahanan dan Keamanan
87,@Wz0JiD/N9oe3c9sfTIOk5jRR7oxRfA0k7DnnW8dbynE= Deklarasi cinta tanah air itu terlalu artifisial dan permukaan... Cinta sejati itu terbukti dlm rekam jejak sejarah hidupnya... Anies Presiden RI 2024,Sosial Budaya
88,Calon Presiden RI No Urut 3 Ganjar Pranowo mengajak masyarakat untuk bersama-sama mengawal Konstitusi atau aturan dasar negara.#GanjarPranowoPilihanUmat https://t.co/V8BxcvDnld,Ideologi
89,"RT APAKAH PERISTIWA MEGA BINTANG 1997 akan terulang lagi ? Pemasangan Spanduk ditekan, pendukung Ganjar Mahfud meninggal dikeroyok pendukung Prabowo Gibran di Yogyakarta, 7 Relawan Ganjar Mahfud dikeroyok 15 prajurit TNI Kodim Boyolali, Spanduk Ganjar Mahfud hilang di pagi harinya. https://t.co/56SVWU5MtG [RE DahonoB]",Politik
90,"@R8LUCbsHCGqlEAYHvknaAXffIsGTUaDgnWt9yziSSXM= @HUVe7unIFxCMwhOW/s2vLiFL2dvcGTZ5oOpDZMc4RFk= Anies kreatif, bawa isu penting ke panggung Pilpres.",Politik
91,"RT @bMaPXLEUZg9j+2cnUBkPlVc6CYyxcDaV6OR6f7svWr4= Kalau sekelas Letjen kemudian debat dengan Ganjar yang konsultan bidang pertahanan nya mumpuni , ya maaf , kalau akhirnya @6DNZXgDAu0kewsyZd2kcCgyov52UKw33bbtAD1t3GbU= ditelanjangi , debat terakhir mungkin bisa minta call a freind atau Presiden @X96iIAXAkgydn+5Qu+6iobOgW7Lrl5VnkSmG+64OnUc= buat bantu debatmu wo https://t.co/471I6vLWSS [RE gorogoro2024]",Pertahanan dan Keamanan
92,"Medan atau Jogja mana pendukungnya lebih semangat ya?. Ganjar Pranowo, karena kamu berhak mendapatkan yang terbaik @GsUeUIBkOB0pYWzShIlS8Alrx5j9m3jheMw2Whcezz8= #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/7Ob4XmBCaB",Ideologi
93,"RT Di Sorong Papua , Pak Anies mengunjungi Masjid &amp; Yayasan Islamic Center HJ Aliyyah Baswedan yg didirikan sejak 2009 Oleh Ibunya Pak Anies. Dibangun diatas Batu yg didatangkan dari Gaza yg Berlumuran Darah Para Suhada Palestina. https://t.co/Ud4alRHmPC [RE ronaldy596]",Sosial Budaya
94,@vixOJyjFQs+kvAqdVvUg/TSEGynmRWvr5FFxLZgLoKk= Yupsss karna masyarakat papua mas gibran bersama pak prabowo akan meneruskan program2 pak jokowi termasuk terus memajukan papuaaa,Sosial Budaya
95,"Melalui #GanjarMahfudRebound, Ganjar Pranowo dan Mahfud MD membawa semangat kebersamaan untuk menciptakan lingkungan yang kondusif bagi pembangunan berkelanjutan.#JNK https://t.co/nGTz4Zya00",Politik
96,"Bersama Rencana evaluasi UU ITE dari Ganjar Pranowo - Mahfud MD, Mari kita wujudkan kebebasan berpendapat yang berkeadilan.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/7GJBaGBpwj",Politik
97,"RT Bareng Fuji, Thariq dan influencer nasional, Ganjar launching Gratisin, program internet super cepat, gratis dan merata, kotaÃ‚ lamaÃ‚ semarang.. Saatnya Indonesia bebas buffering Ã°ÂŸÂ’Âª https://t.co/jDUfpLD2aW [RE Paltiwest]",Ekonomi
98,"Ganjar Pranowo beneran bikin happy ending, hutang nelayan-petani dihapus. Fiuh, lega banget! Hapus Kredit Macet #RembuGanjar #Ganjarpranowo #GanjarMahfud2024 #GanjarMahfudM3nang",Ekonomi
99,"Ganjar Pranowo pembela pekerja migran! Kesejahteraan mereka bukan hanya impian, tapi sebuah kenyataan yang terus diperjuangkan. #GanjarPembela #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/uGcYeqWheN",Politik
100,"Ganjar-Mahfud layak mendapat apresiasi atas kebijakan kuliah gratis ini, menjadi contoh positif untuk menciptakan kesetaraan dalam pendidikan. @c+m/QpaaZ04VWyTf6TF4oXjsGw3w7HvG/k445EiyJps= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/K9OhYzDbik",Politik
101,"Cawapres Mahfud MD ingin tunjukkan bahwa semangat Dwi Tunggal tak mati. Dengan Ganjar, kita bisa jadikan itu kenyataan!GanjarMahfud Taat Hukum .#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/ywwzTzY93z",Politik
102,"Dari pelosok desa ampe pusat kota, sambutan positif berkat aksi Ganjar Pranowo dan ide-ide ciamik Prof. Mahfud MD.#GanjarMahfudRebound #JNK #AsalBukan02 https://t.co/nPrW7Wnc0p",Politik
103,RT Hapus Kredit Macet #RembuGanjar Ganjar Pranowo punya program pemutihan kredit macet adalah langkah progresif Ganjar untuk meningkatkan kesejahteraan petani dan nelayan kecil Indonesia...Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© GanjarMahfud M3nang https://t.co/aN3HsPz5CD [RE LaingenLisa],Ekonomi
104,@rpn1FF9Oc2oeId3PC6a7r6175EIkIow9LdsT57VR1c0= mulai kapan tvone ga mendukung prabowo Ã°ÂŸÂ˜Â‚,Politik
105,"Cukup liat track record-nya Ganjar Pranowo dan Mahfud MD, udah yakin banget deh. #Ganjar Pranowo dan Mahfud MDMahfudRebound #Ganjar Pranowo dan Mahfud MDPranowoPilihanUmat #JNK https://t.co/MFu96jYDhF",Ideologi
106,"Joget-joget bisa menyenangkan, tapi pemuda juga perlu program-program yang memberikan solusi nyata.Seperti Program dari Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/4H4XPG4w82",Politik
107,"@yuMjKyERvBs6tm/WZ24iV5Q6I41g7YoK8iTRCM3Zr6E= Hadeh, si Anies emang kembali ke poros PanIslamisme",Ideologi
108,"@S9A0E+RGYgzqFTy0H/lCpdFAj3QrRxqJeZqx452Epas= Awokwok, ordal dgn fakta bahwa gerombolan garong duit negara dgn para keparat hukumnya gagal membui anies untuk kasus korupsi. Meski anies terindikasi pake ordal, kinerja dia memimpin dki full prestasi dan baw",Politik
109,"RT Pak @i9R2L25BqzxdArDzSidZkaPZi/W+WRhwM7Bjwb/C688= sendiri yg mengatakan pupuk langka, bahkan baru aja kemarin sampaikan hal yg sama di Jateng. Tapi knp kok tiba-tiba organisasi sayap Gerindra akan buka 6000 posko tawarkan pupuk subsidi Prabowo Gibran. Pupuknya dari mana? Knp di Jateng? Dan Knp mereka bisa menguasai? Kalo memang pupuk subsidi stoknya banyak knp ga disalurkan dari kemarin-kemarin, knp rakyat dibuat menderita lalu dimunculkan pahlawan dari salah satu capres? Kenapa segibran ini pak? [RE ch_chotimah2]",Politik
110,"RT Salahsatu alasan Prabowo keliatan kosong dan ngang ngong bgt di debat taun ini, krn di 2019 yha Jokowi juga sama aja public speaking nya belepotan, meanwhile taun ini kita punya Anies yg terstruktur bgt dan Ganjar yg lugas dan luwes. Wowo kebanting. Ã°ÂŸÂ˜Â‚ [RE ribonk]",Politik
111,Prabowo berkomitmen: Seluruh kekayaan Indonesia dijaga dan dikelola sebesar-besarnya untuk kemakmuran rakyat. dekade08 Prabowo - Gibran,Politik
112,Wkwkwkkw jadi ketawa sendiri deh denger statement ngawur dari Prabowo tentang Gibran dan ekonomi di debat lingkungan @38fdc7+p0EjSy41y2EQjMWv/Hh49r7vSl53lHqMkwo8= AMINAjaDulu #LoveWinsAIMV Tom Lembong Pengangguran Meningkat Cak imin https://t.co/mkx7qtmxzx https://t.co/DZ0J9Cj3PO,Politik
113,RT CLEAR YA GAES YA ANIES BASWEDAN TIDAK PUNYA HUTANG APAPUN KE PRABOWO TERMASUK HUTANG BALAS BUDI KARNA ANIES DIAJAK BUKAN AJUKAN DIRI APALAGI NGEMIS NGEMIS SAAT JADI GUBERNUR DKI JAKARTA https://t.co/urPO4GBjdG [RE Catatan_ali7],Politik
114,"@VcNDMnfTdiA5hS3o96cGw96QY8SOgMiMkwyS9/nS2Mg= Pak anies,cak imin&amp;tiem tokoh2 yg sngat brkualitas. Kalau bangsa ini mau pulih dari kerusakan etika, fikiran&amp;moral.Yuk!! Saudaraq kt brsatu hantarkan mreka mmegang we2nang trtinggi d negara ini, sbelum",Politik
115,"RT anies itu ga pernah ikut aksi 411 sama 212 coba tanya sama yg peci hitam, itu massanya darimana aja. https://t.co/528XWbHeKg [RE hamzizahmiaw14]",Politik
116,"RT Berbicara masalah kampanye, karena hanya nyimak keseluruhan kampanye AMIN dan sesekali melihat kampanye pak Ganjar dan Pak Prabowo Model kampanye ini brilian. Model kampanye kalau pak Anies menang, akan menaikkan standar kampanye kita ke depan. Semoga saja dah terpilih [RE andikahfi98]",Politik
117,RT Keluarga besar kiai Thoifur berjuang untuk menangkan pasangan Anies Baswedan-Muhaimin Iskandar atau AMIN. https://t.co/3mtgF3RP6v [RE cakimiNOW],Politik
118,Kontribusi Pasangan Capres Cawapres Ganjar Pranowo Mahfud MD untuk petani semakin terlihat! Kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK,Ekonomi
119,"Ga cuma janji, aksi! Pasangan Ganjar Pranowo - Mahfud MD kolaborasi sama perguruan tinggi buat program yang bener-bener bermanfaat. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/h2NuGrHRZq",Politik
120,"Bersama Prabowo-Gibran, kita akan membangun Indonesia emas yang menjadi kebanggaan kita semua. #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/iR9kWyPLP7",Politik
121,"Suara kita adalah kekuatan. Bersatulah memilih Capres Ganjar Pranowo , sosok yang peduli dan berkomitmen untuk kita semua.RJNx""Cj #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/OQnxmJWKLA",Politik
122,"RT Penganiayaan relawan capres-cawapres Ganjar-Mahfud oleh oknum TNI di Boyolali menjadi alarm penting bahwa masa kampanye menjelang Pemilihan Umum 14 Februari nanti sudah mulai memanas dan sangat rawan gesekan. Ikuti pembahasannya di #BedahEditorial di kanal youtube ""metrotvnewsÃ¢Â€Â https://t.co/WTNVGBpbYT #Alarm #Dari #Boyolali #Oknum #TNI #Pilpres2024 #Pemilu2024 #EditorialMalam [RE Metro_TV]",Pertahanan dan Keamanan
123,"Total anggarannya yg 700 T, sama seperti maksud Prabowo anggaran DKI 80T utk atasi polusi. Pastinya gak semua utk yg disebutkan, Oneng!",Politik
124,Investor-friendly approach! Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD MD bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK,Ekonomi
125,RT Malu-maluin. Dari Gemoy ke minyak gorengÃ¢Â€Â¦ apakah tidak ada cara kampanye yang lebih terhormat u/ masyarakat dan demokrasi? Kenapa masyarakat dan demokrasi diukur-ukur dg sembako dan rupiah? Contoh lah Desak AniesÃ¢Â€Â¦ terhormat! https://t.co/SRavgtkybi [RE ShamsiAli2],Politik
126,RT Nih die Peninggalan Hasil Kinerja Anies yang dinikmati masyarakat Ibukota. #AMINAjaDulu #AMINSatukanIndonesia #AminPalingSiapUntukIndonesia #AminMenang1Putaran https://t.co/NHsbDG7e6J [RE sutanmangara],Politik
127,"@/5XOzWcdt2T5q2el1IBVxhKNYToid9QOCBd+MHDo518= Anies Baswedan pemimpin yang dirindukan rakyatnya. Memberi solusi. Sementara PJ Heru bikin masalah, rakyat dijadikan musuh. Bukannya jadi pemimpin malah jadi penghalang rakyatnya sejahtera. Maklum gubernur giv",Politik
128,RT Mantan Panglima TNI mengingatkan Kepala Staf Angkatan Darat dan Panglima TNI untuk mengawal proses hukum oknum-oknum TNI terhadap relawan Ganjar Mahfud dan warga sekitar.. Jangan melenceng!! https://t.co/j5duokFbef [RE Paltiwest],Pertahanan dan Keamanan
129,"RT Netizen Geger: Haikal Hassan Gunakan Politik Identitas Untuk Menjatuhkan Pendukung Anies, Dengan Mengaku Ditolak Dilarang Masuk Masjid, Warganet : Sebutkan Masjidnya, Masjid Mana Yang Melarang? Jangan membuat Fitnah Yang Laknat dan terkutuk! @XYVhIQsq5fq9854dJllEolkpxjReVI6BAFN/1uxUyyg= https://t.co/lDwMHh17pA [RE abu_waras]",Politik
130,RT Prabowo buktikan parameter menteri berkinerja paling memuaskan. #KinerjaBukanOmonOmon https://t.co/jIZEge5K1B [RE borju_1s],Politik
131,RT DUA MENIT: Antara Prabowo dan Anies. Anies dalam dua menit mempengaruhi PBB dan mendapat apresiasi Sekjen PBB. Asyiknya jika punya presiden seperti ini Ã°ÂŸÂ˜ÂŽ https://t.co/F9xjcJ7iNy [RE aindraku],Politik
132,RT HE DID IT AGAIN YA ALLAH BARU MULAI UDAH MASAK AJA SI BAPAK #DebatCapres ANIES ROCKS DEBAT CAPRES #Anies2ndStage #HwaitingAbahAnies https://t.co/wA3ib5vEha [RE lilrwok],Politik
133,"RT Setelah mendengar paparan Prabowo di Kadin dan bandingkan dengan Anies, saya makin yakin dengan pak Anies sebagai Capres pilihan saya. Intellectual leadership Anies sebagai problem solver atas masalah ekonomi bangsa lebih solutif dan proper dengan bekal kapabilitas teknokratik yang lebih mumpuni dari Prabowo Anies lebih banyak picara soal good policy dan proper policy. Prabowo hanya mengulang-ulang keunggulan dari program hilirisasi Jokowi https://t.co/W9eynkCejs [RE Munir_Timur]",Politik
134,"RT Anies Baswedan: Saya Terkejut, Pak Presiden Kok Komentar Debat Makin mantap pilih pasangan AMIN Anies Baswedan - Muhaimin Iskandar No 1 #AMINajadullu #Anies2ndStage #AniesMuhaimin2024 https://t.co/lARjQJp2Bw [RE Mdy_Asmara1701]",Politik
135,"Selanjutnya, pasangan Ganjar Pranowo-Mahfud MD menyanding nomor urut 3. Capres-cawapres ini didukung oleh PDI Perjuangan, Partai Persatuan Pembangunan (PPP), Partai Hanura, &amp; Partai Perindo. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
136,"RT Peserta debat dan pemenang pilpres 2014 dn 2019 yg kala itu Prabowo adalah rival, menilai debatnya jauh dari isi yg mengedukasi masyarakat. Dn mmg banyak yg kecewa yg berharap debat bisa dinikmati sebagai pendidikan politik, mlh disuguhi tontonan menjatuhkan org. https://t.co/Tmj6EbVXsG [RE mas_veel]",Politik
137,"Paslon 03 Ganjar Pranowo yakin Mahfud MD adalah kunci sukses tuntaskan regulasi hukum, bikin Indonesia semakin diminati investor.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/WaxZjoAZso",Politik
138,Capres RI 2024 Ganjar Pranowo selalu turun ke lapangan buat ketemu langsung sama masyarakat. Dia dengerin aspirasi mereka dan berusaha bantu memenuhi kebutuhan. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK,Politik
139,RT Dulu bapak juga sebut Prabowo punya lahan 220.000 ha di Kalimantan Timur dan 120.000 ha di Aceh Tengah. Sekarang kok ga boleh? From This To This https://t.co/7WzZY9cHno [RE narkosun],Politik
140,@WnFBQLIWXJLz53XmivxteMxWHFs8t2EuYTRgYowPVJ4= Peningkatan kesejahteraan desa ditingkatkan bersama Prabowo Gibran,Ekonomi
141,"RT Terima kasih karena menyebut penanganan ""kekerasan seksual"" dalam pembacaan visi misi, yg dihubungkan dengan reformasi kepolisian, Pak. Terima kasih juga Pak Anies menyebut ""perlindungan perempuan&amp; anak"" juga TPPO. Sebab keamanan bukan soal ""kalau kita lemah, nanti ditindas"" [RE mardiasih]",Sosial Budaya
142,RT Fanart untuk abah Ã°ÂŸÂ¥Â¹ dari manies hehehehe Biar yg dukung abah gk make Ai Ã°ÂŸÂ˜Â­ #anies #fanartanies https://t.co/nh0xXkLr7y [RE Mieliddie_],Sosial Budaya
143,RT Betapa jiwamu pak Anis inilah presiden yg kita dambakan bantulah supaya kemenangan ada di pak Anies jangan buat indonesia ini tambah hancur karana orangÃ¢Â€Â serakah aamiinnnÃ°ÂŸÂ¤Â² https://t.co/xmxuD8Rp6s [RE CutSarina5],Politik
144,RT Janji Prabowo Pada Suku Dayak Akan Membangun SMA Taruna Nusantara di Kalimantan - Bingkai Nasional - Bingkai Nasional https://t.co/RjudH82r75 [RE zezoaymazitng],Politik
145,"RT Saya pernah merasakan tinggal di KalTim, untuk menuju Jakarta harus ke Balikpapan atau Samarinda dulu, padahal Kaltim itu luas Ke Bandara aja harus menempuh 15 jam Benar apa yg disampaikan pak Anies, jalur kereta lebih dibutuhkan disana ketimbang bangun IKN #AMINTolakIKN https://t.co/BVr921Q7iv [RE nitarose38]",Politik
146,@y6R+c6G/kgcJg8ADrjKRxMsxgHnouzqwC/ZF4p94KPw= Pasar Tanah Abang yg udah rapi di era Ahok aja amburadul ditangan Anies,Sosial Budaya
147,"RT 1989 - Anies kuliah di FE UGM: Ã¢Âœ Sembari kuliah, dia menjadi redaktur &amp; pembawa acara Tanah Merdeka (1989-91). Ã¢Âœ Aktif di HMI dan menjadi KETUA SENAT FAKULTAS. Ã¢Âœ 1992 - menjadi KETUA SENAT UNIVERSITAS, memimpin kegiatan 35ribu mahasiswa di 18 Fakultas. https://t.co/Kp1K0XMY9C [RE felladinho27]",Politik
148,RT PSI Bicara kampung Bayam. Huniannya sudah dibangun Anies bahkan nama dan nomor rumah sudah ada daftarnya. Bila PSI menyuarakan kepentingan rakyat bukan jadi BEGUNDALNYA para cukong. Selayaknya anggota DPRD mrk di Jakarta sudah meneriakan PJ Gubernur DKI. OD! https://t.co/sbCwORKgO7 [RE GeiszChalifah],Politik
149,Sebab sampai saat ini dari kelompok tani belum banyak disentuh oleh capres-cawapres lainnya. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto,Politik
150,"RT Ide Pak Anies utk mengintegrasikan Transjakarta koridor 1 &amp; 8, serta MRT Jakarta membuat kami pengguna transportasi umum makin nyaman. Apalagi dengan program JakLingko membuat tarif transportasi umum jadi lebih murah. Dari Gatsu ke Lb Bulus hanya Rp 6500 #TakeAniesLookatJakarta https://t.co/6AsSLrEVjc [RE Gif_Alqa]",Politik
151,"RT Kalian percaya ketika Prabowo bilang mau menghapus korupsi di Indonesia? Sedangkan orang2 yg ada di dalam koalisinya semua tersandra Kasus korupsi. Jika 14 februari nanti kalian coblos Prabowo, itu sama saja kalian telah menyelamatkan para KORUPTOR ini dari jeratan hukum. #AsalBukanPrabowo [RE DS_yantie]",Politik
152,Ã°ÂŸÂÂ¯ Ganjar Mahfud Hebat #3GM #Coblos3 #GanjarSandiSeliweRUN #GanjarMahfud2024 Demokrasi dan toleransi antar umat beragama akan dijunjung tinggi Ã°ÂŸÂ”Â¥ Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/cCzB20VeU5,Politik
153,"Saya melihat Unhan ini strategis dan bisa kita jadikan aset. Kita cari anak terpintar dan terbaik, tanpa melihat latar belakang orang tua, ras, suku, dan agama. Putra putri terbaik bangsa,kata Prabowo. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas",Ideologi
154,"RT Saya Fokus melihat yg Pakai Peci Putih, Jas Warna hijau dan Beliau adalah Prof. Faried Wedjedy, pimpinan ponpes DDI Mongkoso Sulawesi Selatan, beliau Sampai Meneteskan air Matanya yg tak henti dari mulai acara sampai selesai dan Beliau sangat yakin akan ketulusan pak Anies https://t.co/fdZP4S1H6b [RE Yurissa_Samosir]",Politik
155,Calon Presiden RI No Urut 3 Ganjar Pranowo tegas: Konstitusi atau aturan dasar negara harus dijaga bersama-sama.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/2IW5dcbSFa,Ideologi
156,"Ganjar Pranowo capres inklusif: satu sarjana, satu keluarga, untuk Indonesia yang lebih adil. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/ewIYXeymEn",Politik
157,"RT Semalam, Anies dan Ganjar loud and clear bicara soal RUU Perampasan Aset Hanya Anies yg bicara akan merevisi UU KPK untuk mengembalikan marwah lembaga ini seperti awal2 pembentukannya dulu Prabowo sangat normatif dan sama sekali tdk menyentuh dua isu krusial ini Pagi gaes Ã¢Â˜Â• [RE DokFun]",Politik
158,"Sejalan dengan kebenaran! Pak Ganjar Pranowo pastikan bansos tetap ada. Sekarang, ada KTP sakti, buat bantuan lebih mudah didapat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/yQLvX3hKUq",Politik
159,RT Kala Danjen Kopassus Kenang Pesan Prabowo untuk Jadi Prajurit Bermental Baja - SinPo https://t.co/6uGQcr7buv #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE ChairudinN6548],Politik
160,RT Sahroni Singgung Zulhas di Panggung Desak Anies: Agama Jangan Jadi Mainan https://t.co/rqo0XyBWrt [RE tvOneNews],Politik
161,"Nelayan pantura butuh bantuan, Ganjar Pranowo, Mahfud MD, bersama kita perbaiki situasi mereka! #NelayanBantuanNyata #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/V5aoNXMsZS",Politik
162,"Capres Ganjar Pranowo optimis, Mahfud MD bisa membantu menciptakan regulasi hukum yang lebih ramah dan progresif untuk investor.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/mWHgb4wX4U",Politik
163,"Lebih lanjut, Ketua Umum Partai Gerindra itu menyatakan Sumatera Utara membutuhkan anak muda yang berprestasi sebagai pemimpin. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
164,"@rYeCVG90dQ34ghFcSY8x1ZC7b3GF8ZMV250w1okanLg= Fico ini munafik dia mengikuti kata"" Gusdur bahwa mahfud ada peluru tak terkendali, sedangkan gusdur juga pernah bilang bahwa Prabowo adalah rang paling ikhlas, ini sudah jelas transferan juga termasuk awkwkkw",Politik
165,"RT Gelombang dukungan dari mana saja, terus bermunculan utk Anies Baswedan dan Muhaimin Iskandar. Petani di desa apalagi. Mereka sdh cukup menderita dikerjai Kartu Tani dan ketidakhadiran negara dalam menstabilkan harga jual hasil panen mereka. Jangan underestimate kekuatan orang kecil di desa dan orang miskin. Mereka mungkin ambil sembakonya, tapi pilihan tetap rasional. Anies Baswedan - Muhaimin Iskandar utk Indonesia yang lebih baik! Ã°ÂŸÂ’ÂªÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© [RE Reiza_Patters]",Sosial Budaya
166,RT prabowoÃ¢Â€Â¦.. taking gaza as an example of Ã¢Â€Âœyang lemah yang ditindasÃ¢Â€ÂÃ¢Â€Â¦Ã¢Â€Â¦Ã¢Â€Â¦.. he definitely dgafÃ¢Â€Â¦Ã¢Â€Â¦Ã¢Â€Â¦Ã¢Â€Â¦ [RE malameze],Politik
